image_name,shipment_id,container_id,class_id,confidence,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,detected_at,model_version
126_20220610T121110767Z_s00.mp4_1250.jpg,bc799c2f-b9f1-4bd0-9314-be07d0d0ef7c,CNT-89d07af6-5add-4d59-b844-4cfe8b10a734,0,0.986,0.511111,0.36875,0.046296,0.2125,0.0098378999999999,2026-01-26 18:37:47.897854,yolo_v8
126_20220610T121110767Z_s00.mp4_1250.jpg,bc799c2f-b9f1-4bd0-9314-be07d0d0ef7c,CNT-89d07af6-5add-4d59-b844-4cfe8b10a734,1,0.945,0.103704,0.621615,0.098148,0.017188,0.001686967824,2026-01-26 18:37:47.897857,yolo_v8
120_20220322T011638792Z_s00.mp4_30100.jpg,8a279702-7e6d-4bf3-9068-725771d303ab,CNT-6fdcdeca-60ac-40c9-b885-dab2ee017296,0,0.867,0.575926,0.279948,0.046296,0.203646,0.0094279952159999,2026-01-26 18:37:47.897970,yolo_v8
120_20220322T011638792Z_s00.mp4_30100.jpg,8a279702-7e6d-4bf3-9068-725771d303ab,CNT-6fdcdeca-60ac-40c9-b885-dab2ee017296,1,0.814,0.275,0.530469,0.098148,0.021354,0.002095852392,2026-01-26 18:37:47.897972,yolo_v8
111_20220509T012008701Z_s00.mp4_58500.jpg,6f873f07-ccf6-4302-9553-14dd2aeacebd,CNT-37dd911e-fbc4-4327-a788-eab811c20fad,0,0.808,0.875926,0.242448,0.051852,0.284896,0.014772427392,2026-01-26 18:37:47.898011,yolo_v8
111_20220509T012008701Z_s00.mp4_58500.jpg,6f873f07-ccf6-4302-9553-14dd2aeacebd,CNT-37dd911e-fbc4-4327-a788-eab811c20fad,1,0.978,0.87963,0.592969,0.162963,0.027604,0.004498430652,2026-01-26 18:37:47.898013,yolo_v8
11_20220318T112208354Z_s00.mp4_1200.jpg,2a9eb6b4-df87-4ac1-9370-c6de0848edbd,CNT-89560f10-08df-4ae8-b155-578e26409724,0,0.867,0.550463,0.296875,0.049074,0.191667,0.009405866358,2026-01-26 18:37:47.898054,yolo_v8
11_20220318T112208354Z_s00.mp4_1200.jpg,2a9eb6b4-df87-4ac1-9370-c6de0848edbd,CNT-89560f10-08df-4ae8-b155-578e26409724,1,0.779,0.559722,0.542448,0.117593,0.021354,0.002511080922,2026-01-26 18:37:47.898056,yolo_v8
100_20220503T124218161Z_s00.mp4___350.jpg,3a0e4d70-f5fc-49f2-91f2-bd3af86201cf,CNT-9f771980-372a-401a-b9eb-068e09c9ed5d,0,0.806,0.068056,0.252344,0.043519,0.307812,0.013395670428,2026-01-26 18:37:47.898184,yolo_v8
100_20220503T124218161Z_s00.mp4___350.jpg,3a0e4d70-f5fc-49f2-91f2-bd3af86201cf,CNT-9f771980-372a-401a-b9eb-068e09c9ed5d,1,0.818,0.889352,0.672135,0.134259,0.020313,0.002727203067,2026-01-26 18:37:47.898186,yolo_v8
106_20220509T121259534Z_s00.mp4_2700.jpg,233fc7db-d92b-4f61-a694-a8e26c95f573,CNT-ba46e2a9-daa2-4a3e-af6e-d6608d8297fd,0,0.847,0.539352,0.167708,0.043519,0.202083,0.008794450077,2026-01-26 18:37:47.898226,yolo_v8
106_20220509T121259534Z_s00.mp4_2700.jpg,233fc7db-d92b-4f61-a694-a8e26c95f573,CNT-ba46e2a9-daa2-4a3e-af6e-d6608d8297fd,1,0.896,0.539352,0.448958,0.119444,0.019792,0.002364035648,2026-01-26 18:37:47.898228,yolo_v8
105_20220407T121037059Z_s00.mp4_51100.jpg,acb0a6ea-9b21-4112-980c-8cd026c78a30,CNT-f3954ff3-eb09-4fbf-9684-9d355bfce2d5,0,0.904,0.806019,0.33125,0.065741,0.244792,0.016092870872,2026-01-26 18:37:47.898263,yolo_v8
105_20220407T121037059Z_s00.mp4_51100.jpg,acb0a6ea-9b21-4112-980c-8cd026c78a30,CNT-f3954ff3-eb09-4fbf-9684-9d355bfce2d5,1,0.947,0.407407,0.727083,0.127778,0.026042,0.003327594676,2026-01-26 18:37:47.898266,yolo_v8
119_20220425T115858222Z_s00.mp4_60200.jpg,b5a48ef2-8355-4833-90f3-1908563efc84,CNT-2dd97214-ada0-4863-b049-1f691c8258f3,0,0.826,0.875463,0.264062,0.073148,0.260417,0.019048982716,2026-01-26 18:37:47.898306,yolo_v8
119_20220425T115858222Z_s00.mp4_60200.jpg,b5a48ef2-8355-4833-90f3-1908563efc84,CNT-2dd97214-ada0-4863-b049-1f691c8258f3,1,0.76,0.558796,0.609896,0.141667,0.042708,0.006050314236,2026-01-26 18:37:47.898308,yolo_v8
11_20210809T125707112Z_s00frame336777463707.jpg,cc7dfc59-c029-473b-b610-41083b6cf772,CNT-371fb9c9-79cf-4068-b2f7-e92b3646a9da,0,0.842,0.593519,0.402604,0.288889,0.026042,0.007523247338,2026-01-26 18:37:47.898348,yolo_v8
11_20210809T125707112Z_s00frame336777463707.jpg,cc7dfc59-c029-473b-b610-41083b6cf772,CNT-371fb9c9-79cf-4068-b2f7-e92b3646a9da,1,0.816,0.6875,0.657552,0.112037,0.021354,0.002392438098,2026-01-26 18:37:47.898350,yolo_v8
122_20220510T112206013Z_s00.mp4_23300.jpg,a299bf66-ab36-467f-b3d4-7522935b4d41,CNT-5f8352c5-0b51-474a-97f0-9cf68efafd9d,0,0.966,0.818519,0.282292,0.07963,0.269792,0.02148353696,2026-01-26 18:37:47.898461,yolo_v8
122_20220510T112206013Z_s00.mp4_23300.jpg,a299bf66-ab36-467f-b3d4-7522935b4d41,CNT-5f8352c5-0b51-474a-97f0-9cf68efafd9d,1,0.757,0.682407,0.686719,0.138889,0.036979,0.005135976331,2026-01-26 18:37:47.898463,yolo_v8
117_20220509T012618226Z_s00.mp4_27100.jpg,21a08c40-1246-40c8-99c1-a49b171638bb,CNT-1fa26238-98c9-4153-a599-84d57a5015d5,0,0.798,0.875926,0.361198,0.057407,0.209896,0.012049499672,2026-01-26 18:37:47.898508,yolo_v8
117_20220509T012618226Z_s00.mp4_27100.jpg,21a08c40-1246-40c8-99c1-a49b171638bb,CNT-1fa26238-98c9-4153-a599-84d57a5015d5,1,0.831,0.546296,0.689844,0.133333,0.027604,0.003680524132,2026-01-26 18:37:47.898510,yolo_v8
12_20210809T010801880Z_s05frame958509914933.jpg,faac4e1d-b961-47b3-bd52-65cb3317f98e,CNT-55164200-0c7a-428e-970d-3ca0e1941db4,0,0.834,0.641667,0.443229,0.040741,0.15625,0.00636578125,2026-01-26 18:37:47.898551,yolo_v8
12_20210809T010801880Z_s05frame958509914933.jpg,faac4e1d-b961-47b3-bd52-65cb3317f98e,CNT-55164200-0c7a-428e-970d-3ca0e1941db4,1,0.77,0.474074,0.654427,0.109259,0.021354,0.002333116686,2026-01-26 18:37:47.898553,yolo_v8
110_20220211T041245137Z_s00.mp4_27300.jpg,13ae40eb-e9e0-429a-8e06-8d0ff91d1532,CNT-4d8ea975-8d2d-4981-b5a6-1c26b98000fa,0,0.876,0.773611,0.300781,0.049074,0.288021,0.014134342554,2026-01-26 18:37:47.898594,yolo_v8
110_20220211T041245137Z_s00.mp4_27300.jpg,13ae40eb-e9e0-429a-8e06-8d0ff91d1532,CNT-4d8ea975-8d2d-4981-b5a6-1c26b98000fa,1,0.799,0.723148,0.686719,0.138889,0.021354,0.002965835706,2026-01-26 18:37:47.898597,yolo_v8
115_20220503T060329084Z_s00.mp4___650.jpg,42b39049-9ed2-41d0-b816-d9c6b29bd225,CNT-954b7ab1-49b1-4104-bf08-7ac57895e681,0,0.97,0.653704,0.22474,0.027778,0.176563,0.004904567014,2026-01-26 18:37:47.898712,yolo_v8
115_20220503T060329084Z_s00.mp4___650.jpg,42b39049-9ed2-41d0-b816-d9c6b29bd225,CNT-954b7ab1-49b1-4104-bf08-7ac57895e681,1,0.866,0.561111,0.44375,0.087037,0.016667,0.001450645679,2026-01-26 18:37:47.898714,yolo_v8
103_20220321T021621673Z_s00.mp4_55300.jpg,ba9ebb7c-8e01-4a85-96b9-3da6521f22f6,CNT-ee5ff214-ced5-4dc4-9d0f-2e443cb03023,1,0.915,0.875926,0.6875,0.15,0.029167,0.0043750499999999,2026-01-26 18:37:47.898848,yolo_v8
103_20220321T021621673Z_s00.mp4_55300.jpg,ba9ebb7c-8e01-4a85-96b9-3da6521f22f6,CNT-ee5ff214-ced5-4dc4-9d0f-2e443cb03023,0,0.985,0.580093,0.122917,0.610185,0.070833,0.0432212341049999,2026-01-26 18:37:47.898850,yolo_v8
108_20220506T124623477Z_s00.mp4_72500.jpg,e25c83a8-c118-470f-b0ea-add0e90db2c8,CNT-d51d3d5a-0801-4ac8-8db9-51a29267a3d5,0,0.783,0.669907,0.401562,0.065741,0.263542,0.0173255146219999,2026-01-26 18:37:47.898890,yolo_v8
108_20220506T124623477Z_s00.mp4_72500.jpg,e25c83a8-c118-470f-b0ea-add0e90db2c8,CNT-d51d3d5a-0801-4ac8-8db9-51a29267a3d5,1,0.873,0.400463,0.567708,0.082407,0.026042,0.002146043094,2026-01-26 18:37:47.898892,yolo_v8
134_20220504T120710384Z_s00.mp4___1250.jpg,f98b7815-a0ea-48c6-9e76-49f6327640e9,CNT-f76c9273-6f0e-4990-bbd4-cfbfd3b069aa,1,0.841,0.407407,0.715885,0.138889,0.024479,0.003399863831,2026-01-26 18:37:47.898927,yolo_v8
15_20220519T122815012Z_s00.mp4_500.jpg,b0d4f65d-a18f-424a-9df5-5f8975035eb3,CNT-2b642223-8ba7-40b9-8179-b7e5e7563265,0,0.944,0.867593,0.201823,0.133333,0.090104,0.012013836632,2026-01-26 18:37:47.899059,yolo_v8
15_20220519T122815012Z_s00.mp4_500.jpg,b0d4f65d-a18f-424a-9df5-5f8975035eb3,CNT-2b642223-8ba7-40b9-8179-b7e5e7563265,0,0.895,0.676852,0.269271,0.062963,0.21875,0.01377315625,2026-01-26 18:37:47.899061,yolo_v8
15_20220519T122815012Z_s00.mp4_500.jpg,b0d4f65d-a18f-424a-9df5-5f8975035eb3,CNT-2b642223-8ba7-40b9-8179-b7e5e7563265,1,0.887,0.718056,0.558854,0.106481,0.019792,0.002107471952,2026-01-26 18:37:47.899063,yolo_v8
14_20210809T011252501Z_s00frame112571504409.jpg,85247357-ba0a-45b7-9704-5df569bc448f,CNT-c2891217-7a3b-4725-8ffc-5ec2860fbcfb,0,0.935,0.975,0.554167,0.05,0.127083,0.00635415,2026-01-26 18:37:47.899191,yolo_v8
14_20210809T011252501Z_s00frame112571504409.jpg,85247357-ba0a-45b7-9704-5df569bc448f,CNT-c2891217-7a3b-4725-8ffc-5ec2860fbcfb,1,0.822,0.971296,0.725781,0.057407,0.017188,0.0009867115159999,2026-01-26 18:37:47.899194,yolo_v8
121_20220509T012847612Z_s00.mp4_116300.jpg,f4f06930-4d64-4c42-9acb-64a23d482d57,CNT-622e377c-a911-4004-93bc-517ef822cc80,0,0.764,0.634259,0.239323,0.057407,0.235937,0.013544435359,2026-01-26 18:37:47.899324,yolo_v8
121_20220509T012847612Z_s00.mp4_116300.jpg,f4f06930-4d64-4c42-9acb-64a23d482d57,CNT-622e377c-a911-4004-93bc-517ef822cc80,1,0.942,0.655093,0.526563,0.117593,0.022917,0.002694878781,2026-01-26 18:37:47.899326,yolo_v8
121_20220509T012847612Z_s00.mp4_116300.jpg,f4f06930-4d64-4c42-9acb-64a23d482d57,CNT-622e377c-a911-4004-93bc-517ef822cc80,0,0.822,0.893056,0.24375,0.037963,0.202083,0.007671676929,2026-01-26 18:37:47.899328,yolo_v8
12_20210809T010801880Z_s01frame897342974689.jpg,7ea0dfc4-4a41-4d33-98ee-244b2e566a19,CNT-b21d7acf-3dc4-48b7-b15f-ea19f5dcaba2,0,0.851,0.514815,0.306771,0.37037,0.01875,0.0069444374999999,2026-01-26 18:37:47.899368,yolo_v8
12_20210809T010801880Z_s01frame897342974689.jpg,7ea0dfc4-4a41-4d33-98ee-244b2e566a19,CNT-b21d7acf-3dc4-48b7-b15f-ea19f5dcaba2,1,0.945,0.299537,0.636979,0.113889,0.026042,0.002965897338,2026-01-26 18:37:47.899370,yolo_v8
119_20220322T011600767Z_s00.mp4_8200.jpg,72b218c6-4888-4c52-84a5-3b6e3f3ee897,CNT-fe1ec2d1-f425-43cc-8059-d28a9b6db443,0,0.881,0.730093,0.280729,0.102778,0.29375,0.0301910375,2026-01-26 18:37:47.899405,yolo_v8
119_20220322T011600767Z_s00.mp4_8200.jpg,72b218c6-4888-4c52-84a5-3b6e3f3ee897,CNT-fe1ec2d1-f425-43cc-8059-d28a9b6db443,1,0.75,0.271296,0.713542,0.144444,0.041667,0.006018548148,2026-01-26 18:37:47.899407,yolo_v8
110_20220408T113514033Z_s00.mp4_24900.jpg,28f821a3-2983-4306-b755-8140dd209d1e,CNT-dd5f7320-d3a6-4f5c-8984-038fea54ae54,1,0.973,0.517593,0.607812,0.125926,0.022917,0.002885846142,2026-01-26 18:37:47.899448,yolo_v8
110_20220408T113514033Z_s00.mp4_24900.jpg,28f821a3-2983-4306-b755-8140dd209d1e,CNT-dd5f7320-d3a6-4f5c-8984-038fea54ae54,0,0.841,0.336574,0.272917,0.384259,0.045833,0.017611742747,2026-01-26 18:37:47.899450,yolo_v8
108_20220422T014645667Z_s00.mp4_51700.jpg,7194879c-2956-4e47-bfdf-c39f0e93a1c9,CNT-08236d38-1a5d-423a-a4e5-ca4ca02e61e1,0,0.801,0.81713,0.296615,0.060185,0.209896,0.01263259076,2026-01-26 18:37:47.899494,yolo_v8
108_20220422T014645667Z_s00.mp4_51700.jpg,7194879c-2956-4e47-bfdf-c39f0e93a1c9,CNT-08236d38-1a5d-423a-a4e5-ca4ca02e61e1,1,0.762,0.834722,0.57474,0.089815,0.024479,0.002198581385,2026-01-26 18:37:47.899497,yolo_v8
168_20220513T124900952Z_s00.mp4_950.jpg,1832d339-1288-4f54-9be0-c41fd028cf34,CNT-37a036fe-661a-4002-bcb7-1b497868ad9f,0,0.955,0.961574,0.357031,0.021296,0.103646,0.002207245216,2026-01-26 18:37:47.899627,yolo_v8
168_20220513T124900952Z_s00.mp4_950.jpg,1832d339-1288-4f54-9be0-c41fd028cf34,CNT-37a036fe-661a-4002-bcb7-1b497868ad9f,0,0.871,0.693056,0.259375,0.030556,0.144792,0.004424264352,2026-01-26 18:37:47.899629,yolo_v8
168_20220513T124900952Z_s00.mp4_950.jpg,1832d339-1288-4f54-9be0-c41fd028cf34,CNT-37a036fe-661a-4002-bcb7-1b497868ad9f,1,0.757,0.447685,0.474479,0.060185,0.010417,0.000626947145,2026-01-26 18:37:47.899631,yolo_v8
11_20210526T020725827Z.jpg,3fd2a3fb-5c0d-40c6-a596-d4e7f9da49be,CNT-11272be1-633a-4c80-8f5c-613a7d85ed0b,0,0.98,0.230417,0.347187,0.0325,0.158125,0.0051390624999999,2026-01-26 18:37:47.899675,yolo_v8
11_20210526T020725827Z.jpg,3fd2a3fb-5c0d-40c6-a596-d4e7f9da49be,CNT-11272be1-633a-4c80-8f5c-613a7d85ed0b,0,0.794,0.752917,0.345625,0.024167,0.14,0.00338338,2026-01-26 18:37:47.899677,yolo_v8
11_20210526T020725827Z.jpg,3fd2a3fb-5c0d-40c6-a596-d4e7f9da49be,CNT-11272be1-633a-4c80-8f5c-613a7d85ed0b,1,0.943,0.027917,0.548125,0.054167,0.02125,0.00115104875,2026-01-26 18:37:47.899679,yolo_v8
11_20210526T020725827Z.jpg,3fd2a3fb-5c0d-40c6-a596-d4e7f9da49be,CNT-11272be1-633a-4c80-8f5c-613a7d85ed0b,1,0.826,0.76125,0.51625,0.0675,0.015,0.0010125,2026-01-26 18:37:47.899680,yolo_v8
13_20220613T075146733Z_s00.mp4___150.jpg,d900f03a-9283-450e-b6b5-459e497fb047,CNT-4ee8889f-6e85-44ba-b27d-2f1a414da20c,0,0.86,0.949074,0.330469,0.02963,0.096354,0.0028549690199999,2026-01-26 18:37:47.899790,yolo_v8
13_20220613T075146733Z_s00.mp4___150.jpg,d900f03a-9283-450e-b6b5-459e497fb047,CNT-4ee8889f-6e85-44ba-b27d-2f1a414da20c,0,0.986,0.514815,0.358073,0.022222,0.090104,0.002002291088,2026-01-26 18:37:47.899792,yolo_v8
13_20220613T075146733Z_s00.mp4___150.jpg,d900f03a-9283-450e-b6b5-459e497fb047,CNT-4ee8889f-6e85-44ba-b27d-2f1a414da20c,1,0.926,0.500463,0.471875,0.049074,0.007292,0.000357847608,2026-01-26 18:37:47.899793,yolo_v8
13_20220613T075146733Z_s00.mp4___150.jpg,d900f03a-9283-450e-b6b5-459e497fb047,CNT-4ee8889f-6e85-44ba-b27d-2f1a414da20c,1,0.918,0.771296,0.45651,0.048148,0.008854,0.000426302392,2026-01-26 18:37:47.899795,yolo_v8
111_20220322T114945777Z_s00.mp4_9500.jpg,f3254836-3336-4cc5-b920-a378f74c9bfe,CNT-62f68ef8-0729-4af2-80cb-2a5ce2219960,0,0.93,0.509722,0.363281,0.049074,0.193229,0.009482519946,2026-01-26 18:37:47.899837,yolo_v8
111_20220322T114945777Z_s00.mp4_9500.jpg,f3254836-3336-4cc5-b920-a378f74c9bfe,CNT-62f68ef8-0729-4af2-80cb-2a5ce2219960,1,0.816,0.488889,0.573177,0.155556,0.024479,0.003807855324,2026-01-26 18:37:47.899839,yolo_v8
111_20220322T114945777Z_s00.mp4_9500.jpg,f3254836-3336-4cc5-b920-a378f74c9bfe,CNT-62f68ef8-0729-4af2-80cb-2a5ce2219960,1,0.878,0.961574,0.582552,0.076852,0.018229,0.001400935108,2026-01-26 18:37:47.899841,yolo_v8
137_20220504T121015290Z_s00.mp4___900.jpg,2824ffd1-14f2-43be-a328-a36808b21c6e,CNT-39f6c4bc-6eab-47f8-90ba-1d8b3d5d4677,1,0.904,0.787037,0.688281,0.109259,0.033854,0.003698854186,2026-01-26 18:37:47.899990,yolo_v8
111_20220509T012008701Z_s00.mp4_94700.jpg,ee4408ef-abda-4e33-a583-e25578251498,CNT-21ac045d-2f25-430f-8eea-706da506ffe7,0,0.785,0.600926,0.304427,0.046296,0.167187,0.007740089352,2026-01-26 18:37:47.900029,yolo_v8
111_20220509T012008701Z_s00.mp4_94700.jpg,ee4408ef-abda-4e33-a583-e25578251498,CNT-21ac045d-2f25-430f-8eea-706da506ffe7,1,0.755,0.306481,0.541927,0.105556,0.020313,0.002144159028,2026-01-26 18:37:47.900032,yolo_v8
100_20220321T021355981Z_s00.mp4_11500.jpg,e7d24358-7569-44dd-a180-f712b0031448,CNT-553ee5e6-dd92-4088-a02f-ecf3002c19d0,0,0.933,0.102315,0.241667,0.084259,0.270833,0.022820117747,2026-01-26 18:37:47.901044,yolo_v8
100_20220321T021355981Z_s00.mp4_11500.jpg,e7d24358-7569-44dd-a180-f712b0031448,CNT-553ee5e6-dd92-4088-a02f-ecf3002c19d0,1,0.935,0.100926,0.68125,0.17963,0.035417,0.00636195571,2026-01-26 18:37:47.901056,yolo_v8
100_20220321T021355981Z_s00.mp4_11500.jpg,e7d24358-7569-44dd-a180-f712b0031448,CNT-553ee5e6-dd92-4088-a02f-ecf3002c19d0,1,0.915,0.916667,0.64375,0.105556,0.030208,0.0031886356479999,2026-01-26 18:37:47.901066,yolo_v8
111_20220509T121614757Z_s00.mp4_48300.jpg,ff80e491-181c-4d0b-b5b6-be2d91f0c318,CNT-5366d360-0251-44a7-b1dd-622720d0fea2,0,0.762,0.839352,0.254688,0.049074,0.321875,0.01579569375,2026-01-26 18:37:47.901173,yolo_v8
111_20220509T121614757Z_s00.mp4_48300.jpg,ff80e491-181c-4d0b-b5b6-be2d91f0c318,CNT-5366d360-0251-44a7-b1dd-622720d0fea2,1,0.753,0.238426,0.708854,0.210185,0.026042,0.00547363777,2026-01-26 18:37:47.901175,yolo_v8
108_20220509T121356923Z_s00.mp4_4800.jpg,4a739d6e-bc58-416c-9afc-e62da51c24c2,CNT-ad7328a8-3f64-4dee-853c-c003436f92e2,0,0.975,0.85787,0.21849,0.065741,0.255729,0.0168118801889999,2026-01-26 18:37:47.901220,yolo_v8
108_20220509T121356923Z_s00.mp4_4800.jpg,4a739d6e-bc58-416c-9afc-e62da51c24c2,CNT-ad7328a8-3f64-4dee-853c-c003436f92e2,1,0.932,0.853704,0.577083,0.116667,0.019792,0.002309073264,2026-01-26 18:37:47.901222,yolo_v8
163_20220516T110726927Z_s00.mp4_1100.jpg,853d98c4-b21e-4cf8-a150-6a6344ff8192,CNT-363b7deb-c4d8-4ef7-bdc4-6de5b7dcf18b,0,0.85,0.796759,0.364844,0.030556,0.128646,0.003930907176,2026-01-26 18:37:47.902482,yolo_v8
163_20220516T110726927Z_s00.mp4_1100.jpg,853d98c4-b21e-4cf8-a150-6a6344ff8192,CNT-363b7deb-c4d8-4ef7-bdc4-6de5b7dcf18b,0,0.928,0.325926,0.375781,0.040741,0.125521,0.0051138510609999,2026-01-26 18:37:47.902492,yolo_v8
163_20220516T110726927Z_s00.mp4_1100.jpg,853d98c4-b21e-4cf8-a150-6a6344ff8192,CNT-363b7deb-c4d8-4ef7-bdc4-6de5b7dcf18b,1,0.987,0.126852,0.533594,0.057407,0.015104,0.0008670753279999,2026-01-26 18:37:47.902500,yolo_v8
163_20220516T110726927Z_s00.mp4_1100.jpg,853d98c4-b21e-4cf8-a150-6a6344ff8192,CNT-363b7deb-c4d8-4ef7-bdc4-6de5b7dcf18b,1,0.801,0.603241,0.519531,0.062037,0.015104,0.000937006848,2026-01-26 18:37:47.902508,yolo_v8
106_20220211T040755036Z_s00.mp4_60500.jpg,595e2b16-4d54-429b-859e-7c566802840e,CNT-8edb1fa8-aa7a-40ad-85c0-657165931e5e,1,0.815,0.187037,0.632292,0.133333,0.019792,0.002638926736,2026-01-26 18:37:47.902587,yolo_v8
106_20220211T040755036Z_s00.mp4_60500.jpg,595e2b16-4d54-429b-859e-7c566802840e,CNT-8edb1fa8-aa7a-40ad-85c0-657165931e5e,0,0.885,0.697685,0.253906,0.037963,0.261979,0.009945508777,2026-01-26 18:37:47.902589,yolo_v8
15_20220519T122815012Z_s00.mp4_900.jpg,baa6cc4b-17a2-4496-9e0b-60e8c303bf56,CNT-f3461000-95a4-4038-90c2-b2b60bdbff86,1,0.895,0.559722,0.538802,0.078704,0.014063,0.001106814352,2026-01-26 18:37:47.902745,yolo_v8
15_20220519T122815012Z_s00.mp4_900.jpg,baa6cc4b-17a2-4496-9e0b-60e8c303bf56,CNT-f3461000-95a4-4038-90c2-b2b60bdbff86,1,0.807,0.897685,0.551823,0.073148,0.015104,0.001104827392,2026-01-26 18:37:47.902746,yolo_v8
15_20220519T122815012Z_s00.mp4_900.jpg,baa6cc4b-17a2-4496-9e0b-60e8c303bf56,CNT-f3461000-95a4-4038-90c2-b2b60bdbff86,0,0.867,0.566667,0.338802,0.027778,0.168229,0.004673065162,2026-01-26 18:37:47.902748,yolo_v8
16_20210526T021304080Z.jpg,354501d3-2887-442b-b114-69152c17e5cb,CNT-2746d98e-5937-4480-b553-51130dc3bec6,0,0.809,0.455,0.375625,0.018333,0.13875,0.00254370375,2026-01-26 18:37:47.904392,yolo_v8
16_20210526T021304080Z.jpg,354501d3-2887-442b-b114-69152c17e5cb,CNT-2746d98e-5937-4480-b553-51130dc3bec6,0,0.862,0.882917,0.459688,0.015833,0.051875,0.000821336875,2026-01-26 18:37:47.904395,yolo_v8
16_20210526T021304080Z.jpg,354501d3-2887-442b-b114-69152c17e5cb,CNT-2746d98e-5937-4480-b553-51130dc3bec6,1,0.949,0.403333,0.5225,0.058333,0.015,0.000874995,2026-01-26 18:37:47.904397,yolo_v8
15_20210802T103237988Z_s00frame528561907682.jpg,dabafcb1-dd13-416e-ad0a-e01f1af02367,CNT-18c913e6-acec-4dc1-8e35-2f3be0957225,0,0.879,0.880556,0.409375,0.046296,0.15625,0.00723375,2026-01-26 18:37:47.904442,yolo_v8
15_20210802T103237988Z_s00frame528561907682.jpg,dabafcb1-dd13-416e-ad0a-e01f1af02367,CNT-18c913e6-acec-4dc1-8e35-2f3be0957225,0,0.924,0.29537,0.42474,0.040741,0.144271,0.005877744811,2026-01-26 18:37:47.904445,yolo_v8
15_20210802T103237988Z_s00frame528561907682.jpg,dabafcb1-dd13-416e-ad0a-e01f1af02367,CNT-18c913e6-acec-4dc1-8e35-2f3be0957225,1,0.885,0.249074,0.603125,0.116667,0.016667,0.001944488889,2026-01-26 18:37:47.904446,yolo_v8
15_20210802T103237988Z_s00frame528561907682.jpg,dabafcb1-dd13-416e-ad0a-e01f1af02367,CNT-18c913e6-acec-4dc1-8e35-2f3be0957225,1,0.869,0.874074,0.590104,0.087037,0.015625,0.001359953125,2026-01-26 18:37:47.904448,yolo_v8
121_20220503T061259983Z_s00.mp4___800.jpg,98e0481e-0b3a-43c4-a02f-f141e27b6248,CNT-52bc8b3b-2c2a-493b-a6df-a0e1696a9770,0,0.985,0.208333,0.35026,0.040741,0.148438,0.0060475125579999,2026-01-26 18:37:47.904583,yolo_v8
11_20220429T114009003Z_s00.mp4_25900.jpg,847a2733-10a5-461c-93e6-6554b3a2e04c,CNT-1d6a2cee-6271-458c-a648-0e7728100c44,1,0.964,0.444907,0.47474,0.037963,0.009896,0.0003756818479999,2026-01-26 18:37:47.904708,yolo_v8
11_20220429T114009003Z_s00.mp4_25900.jpg,847a2733-10a5-461c-93e6-6554b3a2e04c,CNT-1d6a2cee-6271-458c-a648-0e7728100c44,0,0.796,0.6125,0.333073,0.025,0.109896,0.0027474,2026-01-26 18:37:47.904710,yolo_v8
117_20220616T122913359Z_s00.mp4___650.jpg,2427e5a2-1982-4452-8a32-e151824a4ce7,CNT-a7f7c642-d6f7-4ee9-9d4e-4bf901d857da,0,0.772,0.059722,0.410156,0.05463,0.176563,0.0096456366899999,2026-01-26 18:37:47.906317,yolo_v8
122_20220503T061600595Z_s00.mp4___1650.jpg,beef91f0-4f4b-4c51-8ccc-fcf0ac8225a7,CNT-c1ece6f5-81aa-41a8-8159-32c022437440,0,0.965,0.535185,0.265365,0.02963,0.186979,0.00554018777,2026-01-26 18:37:47.907144,yolo_v8
122_20220503T061600595Z_s00.mp4___1650.jpg,beef91f0-4f4b-4c51-8ccc-fcf0ac8225a7,CNT-c1ece6f5-81aa-41a8-8159-32c022437440,1,0.904,0.527315,0.458333,0.106481,0.015625,0.001663765625,2026-01-26 18:37:47.907154,yolo_v8
115_20220322T011103926Z_s00.mp4_109000.jpg,6b060f65-0926-4684-812c-daa723d00e61,CNT-c5d45b6f-f43f-446c-9d34-6f08044f3cd9,0,0.81,0.588426,0.144531,0.593519,0.073438,0.043586848322,2026-01-26 18:37:47.907332,yolo_v8
115_20220322T011103926Z_s00.mp4_109000.jpg,6b060f65-0926-4684-812c-daa723d00e61,CNT-c5d45b6f-f43f-446c-9d34-6f08044f3cd9,1,0.871,0.278241,0.663021,0.130556,0.035417,0.004623901852,2026-01-26 18:37:47.907334,yolo_v8
102_20220506T124141806Z_s00.mp4_1.jpg,6899ae38-b282-44a8-8170-6a259a523270,CNT-e00f2a78-f5f1-4d82-9110-503c4d2366a3,1,0.979,0.202778,0.727083,0.225926,0.032292,0.007295602392,2026-01-26 18:37:47.907464,yolo_v8
102_20220506T124141806Z_s00.mp4_1.jpg,6899ae38-b282-44a8-8170-6a259a523270,CNT-e00f2a78-f5f1-4d82-9110-503c4d2366a3,0,0.989,0.512037,0.104427,0.614815,0.119271,0.073329599865,2026-01-26 18:37:47.907466,yolo_v8
14_20220429T114649806Z_s00.mp4_1.jpg,8087e2c3-a468-4bbf-8b62-98ab8f61c2e4,CNT-dcf779ee-a0d9-49f6-9c24-f8a09a5f0caf,0,0.926,0.773611,0.290625,0.060185,0.273958,0.01648816223,2026-01-26 18:37:47.907508,yolo_v8
