shipment_id,product_id,supplier_id,shipping_carrier,transportation_mode,route,shipping_cost,total_cost,shipping_time,shipped_at
4d0cea26-6586-4fa5-9874-d9a1cbe441b9,857d25e1-abde-5998-90e3-aa29b6f94a17,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.72,436.29,9,2026-01-24
e60065e8-929b-4b58-b250-3bfa23089b4c,857d25e1-abde-5998-90e3-aa29b6f94a17,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.72,436.29,9,2026-01-24
2c6eb060-ba6f-490f-b721-e7274551610d,5bda7872-b3e8-5c2c-be6d-eaab20906655,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,3.54,437.65,9,2026-01-24
d19e9d08-d19b-4426-9858-fbe2705d524f,5bda7872-b3e8-5c2c-be6d-eaab20906655,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,3.54,437.65,9,2026-01-24
bcb29b40-954a-4f2c-b1a3-08ffacbc1abe,5bda7872-b3e8-5c2c-be6d-eaab20906655,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,3.54,437.65,9,2026-01-24
dbad9f55-0ae8-4aa9-8ea6-6a3d7d498dbb,5bda7872-b3e8-5c2c-be6d-eaab20906655,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,3.54,437.65,9,2026-01-24
a4e5a1c0-c8aa-4f23-8198-a98f4131c665,5bda7872-b3e8-5c2c-be6d-eaab20906655,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,3.54,437.65,9,2026-01-24
5e60a561-1ee7-46b8-874d-8d7aeb1aad87,5339f426-f0ad-5591-a015-c4a4bf1f32e0,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.52,434.38,6,2026-01-24
68821124-3e8c-46eb-95dc-d965bfd20dd4,5339f426-f0ad-5591-a015-c4a4bf1f32e0,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.52,434.38,6,2026-01-24
74da7816-9517-49a7-8c80-3e2e6db750d3,5339f426-f0ad-5591-a015-c4a4bf1f32e0,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.52,434.38,6,2026-01-24
17f8f692-cad9-4d3d-be32-2bfe16f865ac,5339f426-f0ad-5591-a015-c4a4bf1f32e0,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.52,434.38,6,2026-01-24
b76734d8-30e6-48e2-8463-9e22212ba0e8,5339f426-f0ad-5591-a015-c4a4bf1f32e0,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.52,434.38,6,2026-01-24
727502f5-aad6-4cc0-9b0d-f15479163a8b,73fde538-b174-5a1b-b7cf-a98c8622e24d,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.42,430.54,9,2026-01-24
576dd571-6974-4ea1-b364-8132aff19245,73fde538-b174-5a1b-b7cf-a98c8622e24d,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.42,430.54,9,2026-01-24
d058ddd2-0fab-4e8f-8cd8-ebbbda60b9a8,73fde538-b174-5a1b-b7cf-a98c8622e24d,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.42,430.54,9,2026-01-24
04e75534-0803-4f99-b147-2d2a6b428eeb,73fde538-b174-5a1b-b7cf-a98c8622e24d,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.42,430.54,9,2026-01-24
9fca39c0-db3a-46eb-b3d8-4a26c9615911,73fde538-b174-5a1b-b7cf-a98c8622e24d,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.42,430.54,9,2026-01-24
3d44b1a3-e0d7-4161-94f2-b4615df17a18,e006556c-6b44-5e63-b9ba-fc68dd391adf,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.7,426.69,10,2026-01-24
9a6da9c8-289b-4c75-a35e-7b851ce597f4,e006556c-6b44-5e63-b9ba-fc68dd391adf,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.7,426.69,10,2026-01-24
31f8add6-c090-480f-8772-6f3e59a0e13b,e006556c-6b44-5e63-b9ba-fc68dd391adf,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.7,426.69,10,2026-01-24
fdf6e3ff-64d1-444d-b8ec-68063e050c01,e006556c-6b44-5e63-b9ba-fc68dd391adf,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.7,426.69,10,2026-01-24
4c1610c7-3f2e-408d-beef-20f945c97ee5,e006556c-6b44-5e63-b9ba-fc68dd391adf,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.7,426.69,10,2026-01-24
949c9e12-f72c-4c70-813d-3d910911281f,feb71ded-369b-530e-853a-5c976551753c,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,3.83,426.6,7,2026-01-24
656c22da-8c34-418a-9762-3164b1ea5f3b,feb71ded-369b-530e-853a-5c976551753c,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,3.83,426.6,7,2026-01-24
15b1cee1-d1ed-4638-b5a8-2654f26e7c65,feb71ded-369b-530e-853a-5c976551753c,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,3.83,426.6,7,2026-01-24
8e378b70-e451-4295-bb8f-35b4073bb764,feb71ded-369b-530e-853a-5c976551753c,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,3.83,426.6,7,2026-01-24
e5560b34-ebab-47bd-bcea-cc083760da63,feb71ded-369b-530e-853a-5c976551753c,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,3.83,426.6,7,2026-01-24
b43abc38-0fca-4b96-8806-92fc3b4cc355,e20645a9-3b34-57c3-b272-e111236c4c61,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.12,432.42,8,2026-01-24
d48233b0-ba76-4cad-85f5-13ff711702a7,e20645a9-3b34-57c3-b272-e111236c4c61,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.12,432.42,8,2026-01-24
b7b7f595-f9ca-46ab-a4e5-20a30ea8f453,e20645a9-3b34-57c3-b272-e111236c4c61,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.12,432.42,8,2026-01-24
de005c7d-3059-48c9-91a5-30202ae80029,e20645a9-3b34-57c3-b272-e111236c4c61,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.12,432.42,8,2026-01-24
6c4b46ac-2465-4dc3-8b57-0c5e94a32375,e20645a9-3b34-57c3-b272-e111236c4c61,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.12,432.42,8,2026-01-24
9d9e5c05-d64a-48c2-beca-8942f14418df,f1eeedc1-2978-5d90-8cef-48a79edcc86a,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.81,431.97,10,2026-01-24
3d290d55-a31c-4fe3-96b8-884217d39fa6,f1eeedc1-2978-5d90-8cef-48a79edcc86a,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.81,431.97,10,2026-01-24
71d07720-3081-49df-a9fd-45171a57451a,f1eeedc1-2978-5d90-8cef-48a79edcc86a,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.81,431.97,10,2026-01-24
82b6b5f9-77bd-4af7-8614-24958652a3ec,f1eeedc1-2978-5d90-8cef-48a79edcc86a,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.81,431.97,10,2026-01-24
338a0457-2763-4b14-858c-a627ec18b330,f1eeedc1-2978-5d90-8cef-48a79edcc86a,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.81,431.97,10,2026-01-24
0a15cf2e-5877-4ffa-a761-e219b228e986,e7cf8278-a436-5109-b7f8-de3fe160b659,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.52,436.2,9,2026-01-24
9b66e37d-fe97-4d9f-8d6c-f794d4e3ad71,e7cf8278-a436-5109-b7f8-de3fe160b659,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.52,436.2,9,2026-01-24
ca82b144-1f04-4365-8f30-35ef73f8055a,e7cf8278-a436-5109-b7f8-de3fe160b659,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.52,436.2,9,2026-01-24
be90dfc4-9b5d-4a74-9455-3fb8e47f6b40,e7cf8278-a436-5109-b7f8-de3fe160b659,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.52,436.2,9,2026-01-24
469f7853-793d-400d-b304-6816c1bb94f7,e7cf8278-a436-5109-b7f8-de3fe160b659,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.52,436.2,9,2026-01-24
13f5ee86-ed29-4aba-b147-c09c130d744f,fab4ade1-497b-58c6-ac1c-0e0165876dc2,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,3.72,432.97,6,2026-01-24
86b4efc4-eb4d-4bb6-8e58-6ced7490ec17,fab4ade1-497b-58c6-ac1c-0e0165876dc2,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,3.72,432.97,6,2026-01-24
75feace5-29c3-494c-adb9-6416c7de6d2a,fab4ade1-497b-58c6-ac1c-0e0165876dc2,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,3.72,432.97,6,2026-01-24
306e6c4c-e6f1-4df9-90ba-2a395ae40e15,fab4ade1-497b-58c6-ac1c-0e0165876dc2,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,3.72,432.97,6,2026-01-24
957c1438-fb1e-41da-b95c-de8404f0f009,fab4ade1-497b-58c6-ac1c-0e0165876dc2,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,3.72,432.97,6,2026-01-24
193f0b04-d311-4db2-842a-15ab2e9fd390,c2374990-9dc7-5745-93e0-fd75870dfb3b,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.84,423.7,6,2026-01-24
355178bf-8266-4f91-9081-6f7418d7fc6c,c2374990-9dc7-5745-93e0-fd75870dfb3b,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.84,423.7,6,2026-01-24
d6c52d89-3472-4cbb-b3d3-2576014fcb04,c2374990-9dc7-5745-93e0-fd75870dfb3b,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.84,423.7,6,2026-01-24
45437cd5-ef2f-4c9a-b502-e19988e4a283,c2374990-9dc7-5745-93e0-fd75870dfb3b,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.84,423.7,6,2026-01-24
fb3ded9c-c986-4b07-bac2-2c9c8d0a97e3,c2374990-9dc7-5745-93e0-fd75870dfb3b,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.84,423.7,6,2026-01-24
b185c4f4-0f7f-49b4-a950-6c05cef5d11b,a3252822-0d55-54de-8aec-d9bb3796eeae,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.96,434.69,10,2026-01-24
018af1a4-9aba-4bc8-8f95-a13658973415,a3252822-0d55-54de-8aec-d9bb3796eeae,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.96,434.69,10,2026-01-24
a9ef411b-c61e-463c-994b-3909fd194dad,a3252822-0d55-54de-8aec-d9bb3796eeae,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.96,434.69,10,2026-01-24
03a3f8a1-e2ca-4f6b-8cb8-d6f3ded07b81,a3252822-0d55-54de-8aec-d9bb3796eeae,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.96,434.69,10,2026-01-24
283e8677-2290-4f1b-a7f2-d8624dd202a7,a3252822-0d55-54de-8aec-d9bb3796eeae,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.96,434.69,10,2026-01-24
92e12e9a-9723-4db2-920d-2077f875bd63,6643513f-2ecb-5dcd-b32e-5d7ea15e9e3a,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.37,425.88,7,2026-01-24
fbb5adf8-49f7-47dc-b27a-4a416312c5c9,6643513f-2ecb-5dcd-b32e-5d7ea15e9e3a,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.37,425.88,7,2026-01-24
2f2cf18f-c582-4b7a-a1b9-1058ac5e4bd6,6643513f-2ecb-5dcd-b32e-5d7ea15e9e3a,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.37,425.88,7,2026-01-24
2e506da3-fcce-47d9-a081-1c918e970d7e,6643513f-2ecb-5dcd-b32e-5d7ea15e9e3a,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.37,425.88,7,2026-01-24
6c380aed-5744-4d8a-b09a-c6dc21370652,6643513f-2ecb-5dcd-b32e-5d7ea15e9e3a,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.37,425.88,7,2026-01-24
28d9c8a8-229f-4351-94dd-0a8f3244df8e,aaa64cff-b6ff-564d-92b3-93dc34094060,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.24,428.52,9,2026-01-24
295cb914-135a-402c-b235-6e7bfded3c40,aaa64cff-b6ff-564d-92b3-93dc34094060,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.24,428.52,9,2026-01-24
273ef4a6-693f-4c59-8f54-f94eb8424757,aaa64cff-b6ff-564d-92b3-93dc34094060,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.24,428.52,9,2026-01-24
4c0d33c6-83c9-4df9-866d-0bb518dcdeb9,aaa64cff-b6ff-564d-92b3-93dc34094060,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.24,428.52,9,2026-01-24
6a457611-c50c-416a-8045-b9e56cf3e4ea,aaa64cff-b6ff-564d-92b3-93dc34094060,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.24,428.52,9,2026-01-24
cca2547b-b3d0-45b2-90b6-b4439262831d,bfe7c49d-a760-5305-b363-67edba4f356a,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,3.8,431.25,8,2026-01-24
4b6662d4-5f2f-4cab-9d70-9bdd10d946a1,bfe7c49d-a760-5305-b363-67edba4f356a,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,3.8,431.25,8,2026-01-24
445e13af-f037-4106-8da4-292bd1aee05f,bfe7c49d-a760-5305-b363-67edba4f356a,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,3.8,431.25,8,2026-01-24
9b00d343-cad1-4781-b820-62a1aea4e279,bfe7c49d-a760-5305-b363-67edba4f356a,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,3.8,431.25,8,2026-01-24
ff370e95-52e8-4275-a87b-0ce611746df0,bfe7c49d-a760-5305-b363-67edba4f356a,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,3.8,431.25,8,2026-01-24
4e03d0d5-e4ac-4e54-a9be-ee7532100748,1535b37f-829f-54e0-aca4-7d9a4fdd269b,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.11,438.75,6,2026-01-24
5e28e7eb-1308-4cc3-8b43-68d2c0cf7341,1535b37f-829f-54e0-aca4-7d9a4fdd269b,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.11,438.75,6,2026-01-24
c8031ffa-c104-46d7-b9d6-2fe71c87641b,1535b37f-829f-54e0-aca4-7d9a4fdd269b,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.11,438.75,6,2026-01-24
30a2984c-576c-437f-88b1-7c284a310b5e,1535b37f-829f-54e0-aca4-7d9a4fdd269b,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.11,438.75,6,2026-01-24
ec8b6c76-8724-46ba-b36e-e34dfd3d2df1,1535b37f-829f-54e0-aca4-7d9a4fdd269b,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.11,438.75,6,2026-01-24
e6b0098d-97de-4f94-9dbf-bfe54c4ae52e,d835b191-f546-539e-8a13-406c5ec820e9,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,3.72,443.55,6,2026-01-24
661b87b5-cf6f-41ae-bf50-96f883c4972e,d835b191-f546-539e-8a13-406c5ec820e9,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,3.72,443.55,6,2026-01-24
c9ecc168-89b3-422e-b7d5-919701b3c284,d835b191-f546-539e-8a13-406c5ec820e9,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,3.72,443.55,6,2026-01-24
12834f51-531d-4df7-8a8d-03c01c62fce9,d835b191-f546-539e-8a13-406c5ec820e9,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,3.72,443.55,6,2026-01-24
d049bb54-cc26-4c66-930b-9130d8641882,d835b191-f546-539e-8a13-406c5ec820e9,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,3.72,443.55,6,2026-01-24
c800e80e-6662-43d8-93ec-03e2c4096936,064cad67-b7aa-565b-8236-1b81e9ab11fa,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.52,432.78,8,2026-01-24
1d22f767-ac14-47b2-82d6-c92d995023cb,064cad67-b7aa-565b-8236-1b81e9ab11fa,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.52,432.78,8,2026-01-24
181876bd-630c-4bc2-884b-3398b4543ab5,064cad67-b7aa-565b-8236-1b81e9ab11fa,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.52,432.78,8,2026-01-24
d350cafe-eaeb-4ad7-8b47-605c6f0dba21,064cad67-b7aa-565b-8236-1b81e9ab11fa,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.52,432.78,8,2026-01-24
09a3f084-7f8d-44cb-ab24-1b54a98d5a98,064cad67-b7aa-565b-8236-1b81e9ab11fa,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.52,432.78,8,2026-01-24
5d0ef685-6567-4eca-8f5d-b505fb965e06,2488c524-6b77-596e-ad32-8828b2e53091,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,3.71,429.38,6,2026-01-24
0da202b7-b388-4030-b1f7-2ad90cc32671,2488c524-6b77-596e-ad32-8828b2e53091,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,3.71,429.38,6,2026-01-24
0d349a1b-46ee-43f3-9af2-af045f8a211f,2488c524-6b77-596e-ad32-8828b2e53091,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,3.71,429.38,6,2026-01-24
8249140f-8bb5-4239-8708-8e5587aaf245,2488c524-6b77-596e-ad32-8828b2e53091,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,3.71,429.38,6,2026-01-24
1b62ad34-90c6-4452-ba00-861435fe056c,2488c524-6b77-596e-ad32-8828b2e53091,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,3.71,429.38,6,2026-01-24
f1b97ebd-64be-46a7-a32e-a446a8926fc3,cdc08851-17f0-5e58-9b78-224cf02c05e8,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.65,432.47,7,2026-01-24
64ef5e57-5448-4108-9a9b-10be972ef9bb,cdc08851-17f0-5e58-9b78-224cf02c05e8,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.65,432.47,7,2026-01-24
0330fb88-295a-42e7-9948-a440fcdfedf0,cdc08851-17f0-5e58-9b78-224cf02c05e8,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.65,432.47,7,2026-01-24
90363171-32ff-465c-88eb-66ae20fb70d5,cdc08851-17f0-5e58-9b78-224cf02c05e8,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.65,432.47,7,2026-01-24
f569f1fa-8303-42e3-a1b5-a9a0d4f0fa57,cdc08851-17f0-5e58-9b78-224cf02c05e8,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.65,432.47,7,2026-01-24
4ee90cf5-f517-4077-a898-735170d07454,99cd7fca-de55-57bf-8a6a-1f8bfcb7647a,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.63,433.99,7,2026-01-24
2b56bcf0-51a9-470a-b3a7-e72d9436a9dd,99cd7fca-de55-57bf-8a6a-1f8bfcb7647a,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.63,433.99,7,2026-01-24
15794355-fe55-4bf2-a4fa-41c513c624d2,99cd7fca-de55-57bf-8a6a-1f8bfcb7647a,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.63,433.99,7,2026-01-24
fa2b7fbc-25af-4c79-81d9-22889953e821,99cd7fca-de55-57bf-8a6a-1f8bfcb7647a,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.63,433.99,7,2026-01-24
4c2f9382-e3d5-4efd-8239-00b96f85cea7,99cd7fca-de55-57bf-8a6a-1f8bfcb7647a,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.63,433.99,7,2026-01-24
cd2a452e-70ff-48fb-88fd-7c09e15c66b3,b8e66b42-5f7d-5650-a594-86db095f88fa,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.74,428.79,7,2026-01-24
3d7fd564-0f20-4872-bd85-3c1ad0dfb331,b8e66b42-5f7d-5650-a594-86db095f88fa,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.74,428.79,7,2026-01-24
7c5d3158-2ea6-4b15-8352-6bfb916694f3,b8e66b42-5f7d-5650-a594-86db095f88fa,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.74,428.79,7,2026-01-24
3e94fe9e-d460-4031-80bc-db9d04f16866,b8e66b42-5f7d-5650-a594-86db095f88fa,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.74,428.79,7,2026-01-24
ae4c4995-ac43-4f82-9b16-ab5c4bd9600c,b8e66b42-5f7d-5650-a594-86db095f88fa,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.74,428.79,7,2026-01-24
09b2d73d-85f5-4900-a595-9ed673996dfe,dcfcba2f-adb7-5747-97d7-503b4a6cf163,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.43,437.89,6,2026-01-24
3a6653a1-1c92-4cdb-8331-7ad94a93f310,dcfcba2f-adb7-5747-97d7-503b4a6cf163,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.43,437.89,6,2026-01-24
86e998d7-4396-4133-b158-31b2c66c0c9c,dcfcba2f-adb7-5747-97d7-503b4a6cf163,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.43,437.89,6,2026-01-24
b6a03b5b-c5c8-4e81-803d-c3e6f001c39d,dcfcba2f-adb7-5747-97d7-503b4a6cf163,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.43,437.89,6,2026-01-24
14a23d6c-1457-428b-b46f-5002f511e794,dcfcba2f-adb7-5747-97d7-503b4a6cf163,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.43,437.89,6,2026-01-24
5fc46144-8f96-4430-83f8-1f59214d9ab8,0a765107-f084-5497-bf51-45991bb1dece,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.57,431.16,7,2026-01-24
122f84af-74a7-46d5-a72b-c379e86e7221,0a765107-f084-5497-bf51-45991bb1dece,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.57,431.16,7,2026-01-24
ca436c89-280d-4b1d-ba20-7b99b18d1046,0a765107-f084-5497-bf51-45991bb1dece,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.57,431.16,7,2026-01-24
eb6cef49-13e0-49aa-9028-89f37cb39ca5,0a765107-f084-5497-bf51-45991bb1dece,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.57,431.16,7,2026-01-24
c5e66631-3046-438b-84ee-36cc9ed5c598,0a765107-f084-5497-bf51-45991bb1dece,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.57,431.16,7,2026-01-24
b0c2aa5e-61ae-4ca8-9031-c0c1a3c6f916,46d65948-69ff-58c3-b474-7ecbca574c8e,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.35,432.31,6,2026-01-24
b924553c-d6ce-45cb-a999-8a7a3f5dd0a9,46d65948-69ff-58c3-b474-7ecbca574c8e,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.35,432.31,6,2026-01-24
d458fa70-9a21-4cbf-8cb7-59bef2146319,46d65948-69ff-58c3-b474-7ecbca574c8e,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.35,432.31,6,2026-01-24
f648f4c6-e242-466e-8516-30d46dfe1ae2,46d65948-69ff-58c3-b474-7ecbca574c8e,04ac3a5c-d343-4184-ab50-870e400831c9,Carrier C,Rail,Route A,4.35,432.31,6,2026-01-24
6f052639-11ef-4db2-9fb1-96d411072177,46d65948-69ff-58c3-b474-7ecbca574c8e,71b82254-e1fd-41f2-b2a6-64c969d36143,Carrier C,Rail,Route A,4.35,432.31,6,2026-01-24
78bf3a74-ca3c-46e4-94b9-a5d308cf9387,4ab31938-8de2-521d-af2a-e0d6a2ceba1a,c6b2a981-e235-4b0b-b6c6-d5bc1edc255b,Carrier C,Rail,Route A,4.25,433.03,8,2026-01-24
f60477f1-2d30-4db5-90fa-9a784e296a95,4ab31938-8de2-521d-af2a-e0d6a2ceba1a,c4cecfe8-8dbc-4440-b140-280765a5f9f8,Carrier C,Rail,Route A,4.25,433.03,8,2026-01-24
ee89dc81-ee94-44a9-a478-74b5fd74dbfe,4ab31938-8de2-521d-af2a-e0d6a2ceba1a,2a419711-2849-4d27-9cf5-224947fb5617,Carrier C,Rail,Route A,4.25,433.03,8,2026-01-24
